"individual_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq06","saq07","saq08","hh_s3q00","saq04","saq05","hh_s3q01","hh_s3q02","hh_s3q03","hh_s3q04","hh_s3q05","hh_s3q06","hh_s3q07","hh_s3q08","hh_s3q09","hh_s3q10","hh_s3q11a","hh_s3q11b","hh_s3q11c","hh_s3q11d","hh_s3q11e","hh_s3q11f","hh_s3q12","hh_s3q13","hh_s3q14","hh_s3q15","hh_s3q16","hh_s3q17","hh_s3q18","hh_s3q19","hh_s3q20","hh_s3q21_a","hh_s3q21_b","hh_s3q21_c","hh_s3q22","hh_s3q23","hh_s3q24"
"1301010040503801","13010100405038","13010100405",1,172.23193359375,13,1,1,4,5,38,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040503802","13010100405038","13010100405",1,172.23193359375,13,1,1,4,5,38,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040503803","13010100405038","13010100405",1,172.23193359375,13,1,1,4,5,38,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040503804","13010100405038","13010100405",1,172.23193359375,13,1,1,4,5,38,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,6,5,2001,13.1999998092651,96,1
"1301010040503805","13010100405038","13010100405",1,172.23193359375,13,1,1,4,5,38,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040505601","13010100405056","13010100405",1,172.23193359375,13,1,1,4,5,56,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040505602","13010100405056","13010100405",1,172.23193359375,13,1,1,4,5,56,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040505603","13010100405056","13010100405",1,172.23193359375,13,1,1,4,5,56,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040505604","13010100405056","13010100405",1,172.23193359375,13,1,1,4,5,56,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040505605","13010100405056","13010100405",1,172.23193359375,13,1,1,4,5,56,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040505606","13010100405056","13010100405",1,172.23193359375,13,1,1,4,5,56,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,23,1,2002,12.8000001907349,90,1
"1301010040507401","13010100405074","13010100405",1,172.23193359375,13,1,1,4,5,74,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040507402","13010100405074","13010100405",1,172.23193359375,13,1,1,4,5,74,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040507403","13010100405074","13010100405",1,172.23193359375,13,1,1,4,5,74,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040507404","13010100405074","13010100405",1,172.23193359375,13,1,1,4,5,74,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,28,1,2001,11.8000001907349,89,1
"1301010040507405","13010100405074","13010100405",1,172.23193359375,13,1,1,4,5,74,5,8,88,1,7,50,1,4,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,9,2,2003,7.40000009536743,69,1
"1301010040509201","13010100405092","13010100405",1,172.23193359375,13,1,1,4,5,92,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040509202","13010100405092","13010100405",1,172.23193359375,13,1,1,4,5,92,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040509203","13010100405092","13010100405",1,172.23193359375,13,1,1,4,5,92,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040509204","13010100405092","13010100405",1,172.23193359375,13,1,1,4,5,92,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,15,5,2001,15.8000001907349,103,1
"1301010040509205","13010100405092","13010100405",1,172.23193359375,13,1,1,4,5,92,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,11,6,2002,13.1000003814697,87,1
"1301010040510101","13010100405101","13010100405",1,8.65487098693848,13,1,1,4,5,101,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040510102","13010100405101","13010100405",1,8.65487098693848,13,1,1,4,5,101,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040510103","13010100405101","13010100405",1,8.65487098693848,13,1,1,4,5,101,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040510104","13010100405101","13010100405",1,8.65487098693848,13,1,1,4,5,101,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040510105","13010100405101","13010100405",1,8.65487098693848,13,1,1,4,5,101,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040510106","13010100405101","13010100405",1,8.65487098693848,13,1,1,4,5,101,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,21,6,2003,8.69999980926514,71,1
"1301010040511101","13010100405111","13010100405",1,172.23193359375,13,1,1,4,5,111,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040511102","13010100405111","13010100405",1,172.23193359375,13,1,1,4,5,111,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040511103","13010100405111","13010100405",1,172.23193359375,13,1,1,4,5,111,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040511104","13010100405111","13010100405",1,172.23193359375,13,1,1,4,5,111,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040511105","13010100405111","13010100405",1,172.23193359375,13,1,1,4,5,111,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040511106","13010100405111","13010100405",1,172.23193359375,13,1,1,4,5,111,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040512901","13010100405129","13010100405",1,172.23193359375,13,1,1,4,5,129,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040512902","13010100405129","13010100405",1,172.23193359375,13,1,1,4,5,129,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040512903","13010100405129","13010100405",1,172.23193359375,13,1,1,4,5,129,3,8,88,1,2,3,1,4,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,1,7,8,2003,9.5,69,1
"1301010040514701","13010100405147","13010100405",1,172.23193359375,13,1,1,4,5,147,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040514702","13010100405147","13010100405",1,172.23193359375,13,1,1,4,5,147,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040514703","13010100405147","13010100405",1,172.23193359375,13,1,1,4,5,147,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040514704","13010100405147","13010100405",1,172.23193359375,13,1,1,4,5,147,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040514705","13010100405147","13010100405",1,172.23193359375,13,1,1,4,5,147,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040514706","13010100405147","13010100405",1,172.23193359375,13,1,1,4,5,147,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040514707","13010100405147","13010100405",1,172.23193359375,13,1,1,4,5,147,7,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,13,11,2002,8.30000019073486,74,1
"1301010040516501","13010100405165","13010100405",1,172.23193359375,13,1,1,4,5,165,1,8,88,1,9,2,1,4,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040516502","13010100405165","13010100405",1,172.23193359375,13,1,1,4,5,165,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040516503","13010100405165","13010100405",1,172.23193359375,13,1,1,4,5,165,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040516504","13010100405165","13010100405",1,172.23193359375,13,1,1,4,5,165,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040516505","13010100405165","13010100405",1,172.23193359375,13,1,1,4,5,165,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,20,7,1999,19.1000003814697,104,1
"1301010040516506","13010100405165","13010100405",1,172.23193359375,13,1,1,4,5,165,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010040519301","13010100405193","13010100405",1,8.65487098693848,13,1,1,4,5,193,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060100301","13010100601003","13010100601",1,154.507659912109,13,1,1,6,1,3,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060100302","13010100601003","13010100601",1,154.507659912109,13,1,1,6,1,3,2,8,88,2,,,2,,7,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060100303","13010100601003","13010100601",1,154.507659912109,13,1,1,6,1,3,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060100304","13010100601003","13010100601",1,154.507659912109,13,1,1,6,1,3,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060100305","13010100601003","13010100601",1,154.507659912109,13,1,1,6,1,3,5,8,88,2,,,2,,7,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060100306","13010100601003","13010100601",1,154.507659912109,13,1,1,6,1,3,6,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060102101","13010100601021","13010100601",1,154.507659912109,13,1,1,6,1,21,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060102102","13010100601021","13010100601",1,154.507659912109,13,1,1,6,1,21,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060103101","13010100601031","13010100601",1,15.1478109359741,13,1,1,6,1,31,1,8,88,1,9,2,1,1,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060103102","13010100601031","13010100601",1,15.1478109359741,13,1,1,6,1,31,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060103103","13010100601031","13010100601",1,15.1478109359741,13,1,1,6,1,31,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060103104","13010100601031","13010100601",1,15.1478109359741,13,1,1,6,1,31,4,8,88,1,9,3,1,1,,1,1,2,,,,,,,,,,,,,,2,,2,,,,,,
"1301010060104001","13010100601040","13010100601",1,154.507659912109,13,1,1,6,1,40,1,8,88,2,,,,,8,,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060104002","13010100601040","13010100601",1,154.507659912109,13,1,1,6,1,40,2,8,88,2,,,,,8,,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060104003","13010100601040","13010100601",1,154.507659912109,13,1,1,6,1,40,3,8,88,1,9,3,1,1,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060104004","13010100601040","13010100601",1,154.507659912109,13,1,1,6,1,40,4,8,88,2,,,,,8,,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060104005","13010100601040","13010100601",1,154.507659912109,13,1,1,6,1,40,5,8,88,2,,,,,8,,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060104006","13010100601040","13010100601",1,154.507659912109,13,1,1,6,1,40,6,8,88,2,,,,,8,,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060104007","13010100601040","13010100601",1,154.507659912109,13,1,1,6,1,40,7,8,88,2,,,,,8,,,2,,,,,,,,1,1,1,1,1,1,2,,1,15,4,2000,15.6999998092651,1.5,1
"1301010060104008","13010100601040","13010100601",1,154.507659912109,13,1,1,6,1,40,8,8,88,1,9,2,1,1,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,1,10,2,2002,11.8999996185303,84,
"1301010060104009","13010100601040","13010100601",1,154.507659912109,13,1,1,6,1,40,9,8,88,2,,,,,8,,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060105801","13010100601058","13010100601",1,154.507659912109,13,1,1,6,1,58,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060105802","13010100601058","13010100601",1,154.507659912109,13,1,1,6,1,58,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060105803","13010100601058","13010100601",1,154.507659912109,13,1,1,6,1,58,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,27,2,2000,13.6000003814697,97,1
"1301010060105804","13010100601058","13010100601",1,154.507659912109,13,1,1,6,1,58,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,2,1,2003,9,77,1
"1301010060106801","13010100601068","13010100601",1,15.1478109359741,13,1,1,6,1,68,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060106802","13010100601068","13010100601",1,15.1478109359741,13,1,1,6,1,68,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060107801","13010100601078","13010100601",1,154.507659912109,13,1,1,6,1,78,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060107802","13010100601078","13010100601",1,154.507659912109,13,1,1,6,1,78,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060107803","13010100601078","13010100601",1,154.507659912109,13,1,1,6,1,78,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060107804","13010100601078","13010100601",1,154.507659912109,13,1,1,6,1,78,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060107805","13010100601078","13010100601",1,154.507659912109,13,1,1,6,1,78,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060107806","13010100601078","13010100601",1,154.507659912109,13,1,1,6,1,78,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060107807","13010100601078","13010100601",1,154.507659912109,13,1,1,6,1,78,7,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060107808","13010100601078","13010100601",1,154.507659912109,13,1,1,6,1,78,8,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,2,11,2002,10,83,1
"1301010060109801","13010100601098","13010100601",1,154.507659912109,13,1,1,6,1,98,1,8,88,2,,,2,,7,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060111501","13010100601115","13010100601",1,154.507659912109,13,1,1,6,1,115,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060111502","13010100601115","13010100601",1,154.507659912109,13,1,1,6,1,115,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060111503","13010100601115","13010100601",1,154.507659912109,13,1,1,6,1,115,3,8,88,2,,,2,,8,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,9,1,2001,14,87,1
"1301010060111504","13010100601115","13010100601",1,154.507659912109,13,1,1,6,1,115,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,7,8,2003,9,75,1
"1301010060111505","13010100601115","13010100601",1,154.507659912109,13,1,1,6,1,115,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060113301","13010100601133","13010100601",1,154.507659912109,13,1,1,6,1,133,1,8,88,1,9,3,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,2,2,,,,,,
"1301010060113302","13010100601133","13010100601",1,154.507659912109,13,1,1,6,1,133,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060113303","13010100601133","13010100601",1,154.507659912109,13,1,1,6,1,133,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060115101","13010100601151","13010100601",1,154.507659912109,13,1,1,6,1,151,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060115102","13010100601151","13010100601",1,154.507659912109,13,1,1,6,1,151,2,8,88,1,9,0,2,,8,1,3,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060115103","13010100601151","13010100601",1,154.507659912109,13,1,1,6,1,151,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060115104","13010100601151","13010100601",1,154.507659912109,13,1,1,6,1,151,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060115105","13010100601151","13010100601",1,154.507659912109,13,1,1,6,1,151,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060116901","13010100601169","13010100601",1,154.507659912109,13,1,1,6,1,169,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060116902","13010100601169","13010100601",1,154.507659912109,13,1,1,6,1,169,2,8,88,2,,,2,,8,1,3,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060116903","13010100601169","13010100601",1,154.507659912109,13,1,1,6,1,169,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060116904","13010100601169","13010100601",1,154.507659912109,13,1,1,6,1,169,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010060116905","13010100601169","13010100601",1,154.507659912109,13,1,1,6,1,169,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,6,4,2001,12,94,1
"1301010060116906","13010100601169","13010100601",1,154.507659912109,13,1,1,6,1,169,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,22,1,2003,9.69999980926514,27,1
"1301010070400601","13010100704006","13010100704",1,208.215362548828,13,1,1,7,4,6,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070400602","13010100704006","13010100704",1,208.215362548828,13,1,1,7,4,6,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070400603","13010100704006","13010100704",1,208.215362548828,13,1,1,7,4,6,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,7,6,2000,14.1999998092651,102.900001525879,1
"1301010070400604","13010100704006","13010100704",1,208.215362548828,13,1,1,7,4,6,4,8,88,2,,,2,,7,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,13,10,2001,13.3000001907349,84.5,1
"1301010070400605","13010100704006","13010100704",1,208.215362548828,13,1,1,7,4,6,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,2,5,2003,11.8000001907349,72.8000030517578,1
"1301010070402501","13010100704025","13010100704",1,208.215362548828,13,1,1,7,4,25,1,8,88,2,,,2,,8,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,13,1,1,7,4,44,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,3,1,1,1,1,1,3,2,,,,,,
"1301010070404402","13010100704044","13010100704",1,208.215362548828,13,1,1,7,4,44,2,8,88,2,,,2,,2,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070404403","13010100704044","13010100704",1,208.215362548828,13,1,1,7,4,44,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070404404","13010100704044","13010100704",1,208.215362548828,13,1,1,7,4,44,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070404405","13010100704044","13010100704",1,208.215362548828,13,1,1,7,4,44,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,18,5,2001,13.8000001907349,87.1999969482422,1
"1301010070404406","13010100704044","13010100704",1,208.215362548828,13,1,1,7,4,44,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,5,4,2003,6.80000019073486,61.2999992370605,1
"1301010070405201","13010100704052","13010100704",1,71.2315673828125,13,1,1,7,4,52,1,8,88,1,1,2,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070406501","13010100704065","13010100704",1,71.2315673828125,13,1,1,7,4,65,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070407201","13010100704072","13010100704",1,208.215362548828,13,1,1,7,4,72,1,8,88,1,9,7,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070407202","13010100704072","13010100704",1,208.215362548828,13,1,1,7,4,72,2,8,88,1,9,10,1,1,,1,4,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070407203","13010100704072","13010100704",1,208.215362548828,13,1,1,7,4,72,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,30,2,2002,10.8999996185303,85,1
"1301010070409101","13010100704091","13010100704",1,208.215362548828,13,1,1,7,4,91,1,8,88,1,,,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070409102","13010100704091","13010100704",1,208.215362548828,13,1,1,7,4,91,2,8,88,2,,,1,2,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070409103","13010100704091","13010100704",1,208.215362548828,13,1,1,7,4,91,3,8,88,2,,,2,,8,1,3,2,,,,,,,,1,1,1,1,1,1,2,,1,2,5,2002,9.19999980926514,84.5,1
"1301010070410901","13010100704109","13010100704",1,208.215362548828,13,1,1,7,4,109,1,8,88,1,9,1,1,2,,1,3,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070410902","13010100704109","13010100704",1,208.215362548828,13,1,1,7,4,109,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070410903","13010100704109","13010100704",1,208.215362548828,13,1,1,7,4,109,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070410904","13010100704109","13010100704",1,208.215362548828,13,1,1,7,4,109,4,8,88,1,2,1,1,2,,1,3,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,,1,4,10,1999,11,81.5,1
"1301010070410905","13010100704109","13010100704",1,208.215362548828,13,1,1,7,4,109,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,11,8,2003,9.80000019073486,72.5999984741211,1
"1301010070412701","13010100704127","13010100704",1,208.215362548828,13,1,1,7,4,127,1,8,88,1,9,10,1,2,,1,5,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070412702","13010100704127","13010100704",1,208.215362548828,13,1,1,7,4,127,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070412703","13010100704127","13010100704",1,208.215362548828,13,1,1,7,4,127,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070412704","13010100704127","13010100704",1,208.215362548828,13,1,1,7,4,127,4,8,88,1,1,7,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,3,11,1999,13.8999996185303,100.300003051758,1
"1301010070412705","13010100704127","13010100704",1,208.215362548828,13,1,1,7,4,127,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,10,5,2001,13,88.6999969482422,1
"1301010070412706","13010100704127","13010100704",1,208.215362548828,13,1,1,7,4,127,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,4,11,2003,7.80000019073486,66.5,1
"1301010070414501","13010100704145","13010100704",1,208.215362548828,13,1,1,7,4,145,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070414502","13010100704145","13010100704",1,208.215362548828,13,1,1,7,4,145,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070414503","13010100704145","13010100704",1,208.215362548828,13,1,1,7,4,145,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070414504","13010100704145","13010100704",1,208.215362548828,13,1,1,7,4,145,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,10,9,2001,9.39999961853027,85.5999984741211,1
"1301010070416301","13010100704163","13010100704",1,208.215362548828,13,1,1,7,4,163,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070416302","13010100704163","13010100704",1,208.215362548828,13,1,1,7,4,163,2,8,88,1,9,15,1,2,,1,8,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070416303","13010100704163","13010100704",1,208.215362548828,13,1,1,7,4,163,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070416304","13010100704163","13010100704",1,208.215362548828,13,1,1,7,4,163,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070416305","13010100704163","13010100704",1,208.215362548828,13,1,1,7,4,163,5,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"1301010070416306","13010100704163","13010100704",1,208.215362548828,13,1,1,7,4,163,6,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
